category_id,category_name,parent_id,parent_name,root_id,root_name,path
30531,"Auburn-Opelika, AL",30529,MSAs,3008,U.S. Regional Data,"U.S. Regional Data > States > Alabama > MSAs > Auburn-Opelika, AL"
30532,"Birmingham-Hoover, AL",30529,MSAs,3008,U.S. Regional Data,"U.S. Regional Data > States > Alabama > MSAs > Birmingham-Hoover, AL"
30533,"Columbus, GA-AL",30529,MSAs,3008,U.S. Regional Data,"U.S. Regional Data > States > Alabama > MSAs > Columbus, GA-AL"
33417,"Daphne-Fairhope-Foley, AL",30529,MSAs,3008,U.S. Regional Data,"U.S. Regional Data > States > Alabama > MSAs > Daphne-Fairhope-Foley, AL"
30534,"Decatur, AL",30529,MSAs,3008,U.S. Regional Data,"U.S. Regional Data > States > Alabama > MSAs > Decatur, AL"
30535,"Dothan, AL",30529,MSAs,3008,U.S. Regional Data,"U.S. Regional Data > States > Alabama > MSAs > Dothan, AL"
32080,"Florence-Muscle Shoals, AL",30529,MSAs,3008,U.S. Regional Data,"U.S. Regional Data > States > Alabama > MSAs > Florence-Muscle Shoals, AL"
30537,"Gadsden, AL",30529,MSAs,3008,U.S. Regional Data,"U.S. Regional Data > States > Alabama > MSAs > Gadsden, AL"
30538,"Huntsville, AL",30529,MSAs,3008,U.S. Regional Data,"U.S. Regional Data > States > Alabama > MSAs > Huntsville, AL"
30539,"Mobile, AL",30529,MSAs,3008,U.S. Regional Data,"U.S. Regional Data > States > Alabama > MSAs > Mobile, AL"
30540,"Montgomery, AL",30529,MSAs,3008,U.S. Regional Data,"U.S. Regional Data > States > Alabama > MSAs > Montgomery, AL"
30541,"Tuscaloosa, AL",30529,MSAs,3008,U.S. Regional Data,"U.S. Regional Data > States > Alabama > MSAs > Tuscaloosa, AL"
27283,Alaska,27281,States,3008,U.S. Regional Data,U.S. Regional Data > States > Alaska
27403,Census Areas and Boroughs,27283,Alaska,3008,U.S. Regional Data,U.S. Regional Data > States > Alaska > Census Areas and Boroughs
27404,"Aleutians East Borough, AK",27403,Census Areas and Boroughs,3008,U.S. Regional Data,"U.S. Regional Data > States > Alaska > Census Areas and Boroughs > Aleutians East Borough, AK"
33743,Aleutian Islands Census Area,27403,Census Areas and Boroughs,3008,U.S. Regional Data,U.S. Regional Data > States > Alaska > Census Areas and Boroughs > Aleutian Islands Census Area
27405,"Aleutians West Census Area, AK",27403,Census Areas and Boroughs,3008,U.S. Regional Data,"U.S. Regional Data > States > Alaska > Census Areas and Boroughs > Aleutians West Census Area, AK"
27406,"Anchorage Borough/municipality, AK",27403,Census Areas and Boroughs,3008,U.S. Regional Data,"U.S. Regional Data > States > Alaska > Census Areas and Boroughs > Anchorage Borough/municipality, AK"
27407,"Bethel Census Area, AK",27403,Census Areas and Boroughs,3008,U.S. Regional Data,"U.S. Regional Data > States > Alaska > Census Areas and Boroughs > Bethel Census Area, AK"
27408,"Bristol Bay Borough, AK",27403,Census Areas and Boroughs,3008,U.S. Regional Data,"U.S. Regional Data > States > Alaska > Census Areas and Boroughs > Bristol Bay Borough, AK"
32079,"Denali Borough, AK",27403,Census Areas and Boroughs,3008,U.S. Regional Data,"U.S. Regional Data > States > Alaska > Census Areas and Boroughs > Denali Borough, AK"
27409,"Dillingham Census Area, AK",27403,Census Areas and Boroughs,3008,U.S. Regional Data,"U.S. Regional Data > States > Alaska > Census Areas and Boroughs > Dillingham Census Area, AK"
27410,"Fairbanks North Star Borough, AK",27403,Census Areas and Boroughs,3008,U.S. Regional Data,"U.S. Regional Data > States > Alaska > Census Areas and Boroughs > Fairbanks North Star Borough, AK"
27411,"Haines Borough, AK",27403,Census Areas and Boroughs,3008,U.S. Regional Data,"U.S. Regional Data > States > Alaska > Census Areas and Boroughs > Haines Borough, AK"
33517,"Hoonah-Angoon Census Area, AK",27403,Census Areas and Boroughs,3008,U.S. Regional Data,"U.S. Regional Data > States > Alaska > Census Areas and Boroughs > Hoonah-Angoon Census Area, AK"
27412,"Juneau Borough/city, AK",27403,Census Areas and Boroughs,3008,U.S. Regional Data,"U.S. Regional Data > States > Alaska > Census Areas and Boroughs > Juneau Borough/city, AK"
27413,"Kenai Peninsula Borough, AK",27403,Census Areas and Boroughs,3008,U.S. Regional Data,"U.S. Regional Data > States > Alaska > Census Areas and Boroughs > Kenai Peninsula Borough, AK"
27414,"Ketchikan Gateway Borough, AK",27403,Census Areas and Boroughs,3008,U.S. Regional Data,"U.S. Regional Data > States > Alaska > Census Areas and Boroughs > Ketchikan Gateway Borough, AK"
27415,"Kodiak Island Borough, AK",27403,Census Areas and Boroughs,3008,U.S. Regional Data,"U.S. Regional Data > States > Alaska > Census Areas and Boroughs > Kodiak Island Borough, AK"
27416,"Lake and Peninsula Borough, AK",27403,Census Areas and Boroughs,3008,U.S. Regional Data,"U.S. Regional Data > States > Alaska > Census Areas and Boroughs > Lake and Peninsula Borough, AK"
27417,"Matanuska-Susitna Borough, AK",27403,Census Areas and Boroughs,3008,U.S. Regional Data,"U.S. Regional Data > States > Alaska > Census Areas and Boroughs > Matanuska-Susitna Borough, AK"
27418,"Nome Census Area, AK",27403,Census Areas and Boroughs,3008,U.S. Regional Data,"U.S. Regional Data > States > Alaska > Census Areas and Boroughs > Nome Census Area, AK"
27419,"North Slope Borough, AK",27403,Census Areas and Boroughs,3008,U.S. Regional Data,"U.S. Regional Data > States > Alaska > Census Areas and Boroughs > North Slope Borough, AK"
27420,"Northwest Arctic Borough, AK",27403,Census Areas and Boroughs,3008,U.S. Regional Data,"U.S. Regional Data > States > Alaska > Census Areas and Boroughs > Northwest Arctic Borough, AK"
33519,"Petersburg Census Area, AK",27403,Census Areas and Boroughs,3008,U.S. Regional Data,"U.S. Regional Data > States > Alaska > Census Areas and Boroughs > Petersburg Census Area, AK"
33520,"Prince of Wales-Hyder Census Area, AK",27403,Census Areas and Boroughs,3008,U.S. Regional Data,"U.S. Regional Data > States > Alaska > Census Areas and Boroughs > Prince of Wales-Hyder Census Area, AK"
27421,"Prince of Wales-Outer Ketchikan Census Area, AK",27403,Census Areas and Boroughs,3008,U.S. Regional Data,"U.S. Regional Data > States > Alaska > Census Areas and Boroughs > Prince of Wales-Outer Ketchikan Census Area, AK"
27422,"Sitka Borough/city, AK",27403,Census Areas and Boroughs,3008,U.S. Regional Data,"U.S. Regional Data > States > Alaska > Census Areas and Boroughs > Sitka Borough/city, AK"
27423,"Skagway-Hoonah-Angoon Census Area, AK",27403,Census Areas and Boroughs,3008,U.S. Regional Data,"U.S. Regional Data > States > Alaska > Census Areas and Boroughs > Skagway-Hoonah-Angoon Census Area, AK"
33516,"Skagway Municipality, AK",27403,Census Areas and Boroughs,3008,U.S. Regional Data,"U.S. Regional Data > States > Alaska > Census Areas and Boroughs > Skagway Municipality, AK"
27424,"Southeast Fairbanks Census Area, AK",27403,Census Areas and Boroughs,3008,U.S. Regional Data,"U.S. Regional Data > States > Alaska > Census Areas and Boroughs > Southeast Fairbanks Census Area, AK"
27425,"Valdez-Cordova Census Area, AK",27403,Census Areas and Boroughs,3008,U.S. Regional Data,"U.S. Regional Data > States > Alaska > Census Areas and Boroughs > Valdez-Cordova Census Area, AK"
27426,"Wade Hampton Census Area, AK",27403,Census Areas and Boroughs,3008,U.S. Regional Data,"U.S. Regional Data > States > Alaska > Census Areas and Boroughs > Wade Hampton Census Area, AK"
33518,"Wrangell Borough/City, AK",27403,Census Areas and Boroughs,3008,U.S. Regional Data,"U.S. Regional Data > States > Alaska > Census Areas and Boroughs > Wrangell Borough/City, AK"
27427,"Wrangell-Petersburg Census Area, AK",27403,Census Areas and Boroughs,3008,U.S. Regional Data,"U.S. Regional Data > States > Alaska > Census Areas and Boroughs > Wrangell-Petersburg Census Area, AK"
32212,Yakutat City and Borough,27403,Census Areas and Boroughs,3008,U.S. Regional Data,U.S. Regional Data > States > Alaska > Census Areas and Boroughs > Yakutat City and Borough
27428,"Yukon-Koyukuk Census Area, AK",27403,Census Areas and Boroughs,3008,U.S. Regional Data,"U.S. Regional Data > States > Alaska > Census Areas and Boroughs > Yukon-Koyukuk Census Area, AK"
32907,CPI for MSAs and Consolidated MSAs,27283,Alaska,3008,U.S. Regional Data,U.S. Regional Data > States > Alaska > CPI for MSAs and Consolidated MSAs
32908,"Anchorage, AK (MSA)",32907,CPI for MSAs and Consolidated MSAs,3008,U.S. Regional Data,"U.S. Regional Data > States > Alaska > CPI for MSAs and Consolidated MSAs > Anchorage, AK (MSA)"
33745,Metropolitan Divisions,27283,Alaska,3008,U.S. Regional Data,U.S. Regional Data > States > Alaska > Metropolitan Divisions
33785,"Aleutian Islands Division, AK",33745,Metropolitan Divisions,3008,U.S. Regional Data,"U.S. Regional Data > States > Alaska > Metropolitan Divisions > Aleutian Islands Division, AK"
33786,"Angoon Division, AK",33745,Metropolitan Divisions,3008,U.S. Regional Data,"U.S. Regional Data > States > Alaska > Metropolitan Divisions > Angoon Division, AK"
33787,"Barrow-North Slope Division, AK",33745,Metropolitan Divisions,3008,U.S. Regional Data,"U.S. Regional Data > States > Alaska > Metropolitan Divisions > Barrow-North Slope Division, AK"
33788,"Bethel Division, AK",33745,Metropolitan Divisions,3008,U.S. Regional Data,"U.S. Regional Data > States > Alaska > Metropolitan Divisions > Bethel Division, AK"
33789,"Bristol Bay Division, AK",33745,Metropolitan Divisions,3008,U.S. Regional Data,"U.S. Regional Data > States > Alaska > Metropolitan Divisions > Bristol Bay Division, AK"
33790,"Cordova-McCarthy Division, AK",33745,Metropolitan Divisions,3008,U.S. Regional Data,"U.S. Regional Data > States > Alaska > Metropolitan Divisions > Cordova-McCarthy Division, AK"
33791,"Haines Division, AK",33745,Metropolitan Divisions,3008,U.S. Regional Data,"U.S. Regional Data > States > Alaska > Metropolitan Divisions > Haines Division, AK"
33792,"Kenai-Cook Inlet Division, AK",33745,Metropolitan Divisions,3008,U.S. Regional Data,"U.S. Regional Data > States > Alaska > Metropolitan Divisions > Kenai-Cook Inlet Division, AK"
33793,"Kuskokwim Division, AK",33745,Metropolitan Divisions,3008,U.S. Regional Data,"U.S. Regional Data > States > Alaska > Metropolitan Divisions > Kuskokwim Division, AK"
33794,"Outer Ketchikan Division, AK",33745,Metropolitan Divisions,3008,U.S. Regional Data,"U.S. Regional Data > States > Alaska > Metropolitan Divisions > Outer Ketchikan Division, AK"
33795,"Prince of Wales Division, AK",33745,Metropolitan Divisions,3008,U.S. Regional Data,"U.S. Regional Data > States > Alaska > Metropolitan Divisions > Prince of Wales Division, AK"
33796,"Seward Division, AK",33745,Metropolitan Divisions,3008,U.S. Regional Data,"U.S. Regional Data > States > Alaska > Metropolitan Divisions > Seward Division, AK"
33797,"Sitka Division, AK",33745,Metropolitan Divisions,3008,U.S. Regional Data,"U.S. Regional Data > States > Alaska > Metropolitan Divisions > Sitka Division, AK"
33798,"Skagway-Yakutat Division, AK",33745,Metropolitan Divisions,3008,U.S. Regional Data,"U.S. Regional Data > States > Alaska > Metropolitan Divisions > Skagway-Yakutat Division, AK"
33799,"Southeast Fairbanks Division, AK",33745,Metropolitan Divisions,3008,U.S. Regional Data,"U.S. Regional Data > States > Alaska > Metropolitan Divisions > Southeast Fairbanks Division, AK"
33800,"Upper Yukon Division, AK",33745,Metropolitan Divisions,3008,U.S. Regional Data,"U.S. Regional Data > States > Alaska > Metropolitan Divisions > Upper Yukon Division, AK"
33801,"Valdez-Chitina-Whittier Division, AK",33745,Metropolitan Divisions,3008,U.S. Regional Data,"U.S. Regional Data > States > Alaska > Metropolitan Divisions > Valdez-Chitina-Whittier Division, AK"
33802,"Wrangell-Petersburg Division, AK",33745,Metropolitan Divisions,3008,U.S. Regional Data,"U.S. Regional Data > States > Alaska > Metropolitan Divisions > Wrangell-Petersburg Division, AK"
33803,"Yukon-Koyukuk Division, AK",33745,Metropolitan Divisions,3008,U.S. Regional Data,"U.S. Regional Data > States > Alaska > Metropolitan Divisions > Yukon-Koyukuk Division, AK"
30542,MSAs,27283,Alaska,3008,U.S. Regional Data,U.S. Regional Data > States > Alaska > MSAs
30543,"Anchorage, AK",30542,MSAs,3008,U.S. Regional Data,"U.S. Regional Data > States > Alaska > MSAs > Anchorage, AK"
30544,"Fairbanks, AK",30542,MSAs,3008,U.S. Regional Data,"U.S. Regional Data > States > Alaska > MSAs > Fairbanks, AK"
27284,Arizona,27281,States,3008,U.S. Regional Data,U.S. Regional Data > States > Arizona
27429,Counties,27284,Arizona,3008,U.S. Regional Data,U.S. Regional Data > States > Arizona > Counties
27430,"Apache County, AZ",27429,Counties,3008,U.S. Regional Data,"U.S. Regional Data > States > Arizona > Counties > Apache County, AZ"
27431,"Cochise County, AZ",27429,Counties,3008,U.S. Regional Data,"U.S. Regional Data > States > Arizona > Counties > Cochise County, AZ"
27432,"Coconino County, AZ",27429,Counties,3008,U.S. Regional Data,"U.S. Regional Data > States > Arizona > Counties > Coconino County, AZ"
27433,"Gila County, AZ",27429,Counties,3008,U.S. Regional Data,"U.S. Regional Data > States > Arizona > Counties > Gila County, AZ"
27434,"Graham County, AZ",27429,Counties,3008,U.S. Regional Data,"U.S. Regional Data > States > Arizona > Counties > Graham County, AZ"
27435,"Greenlee County, AZ",27429,Counties,3008,U.S. Regional Data,"U.S. Regional Data > States > Arizona > Counties > Greenlee County, AZ"
27436,"La Paz County, AZ",27429,Counties,3008,U.S. Regional Data,"U.S. Regional Data > States > Arizona > Counties > La Paz County, AZ"
27437,"Maricopa County, AZ",27429,Counties,3008,U.S. Regional Data,"U.S. Regional Data > States > Arizona > Counties > Maricopa County, AZ"
27438,"Mohave County, AZ",27429,Counties,3008,U.S. Regional Data,"U.S. Regional Data > States > Arizona > Counties > Mohave County, AZ"
27439,"Navajo County, AZ",27429,Counties,3008,U.S. Regional Data,"U.S. Regional Data > States > Arizona > Counties > Navajo County, AZ"
27440,"Pima County, AZ",27429,Counties,3008,U.S. Regional Data,"U.S. Regional Data > States > Arizona > Counties > Pima County, AZ"
27441,"Pinal County, AZ",27429,Counties,3008,U.S. Regional Data,"U.S. Regional Data > States > Arizona > Counties > Pinal County, AZ"
27442,"Santa Cruz County, AZ",27429,Counties,3008,U.S. Regional Data,"U.S. Regional Data > States > Arizona > Counties > Santa Cruz County, AZ"
27443,"Yavapai County, AZ",27429,Counties,3008,U.S. Regional Data,"U.S. Regional Data > States > Arizona > Counties > Yavapai County, AZ"
27444,"Yuma County, AZ",27429,Counties,3008,U.S. Regional Data,"U.S. Regional Data > States > Arizona > Counties > Yuma County, AZ"
30545,MSAs,27284,Arizona,3008,U.S. Regional Data,U.S. Regional Data > States > Arizona > MSAs
30546,"Flagstaff, AZ",30545,MSAs,3008,U.S. Regional Data,"U.S. Regional Data > States > Arizona > MSAs > Flagstaff, AZ"
32144,"Lake Havasu City-Kingman, AZ",30545,MSAs,3008,U.S. Regional Data,"U.S. Regional Data > States > Arizona > MSAs > Lake Havasu City-Kingman, AZ"
30547,"Phoenix-Mesa-Scottsdale, AZ",30545,MSAs,3008,U.S. Regional Data,"U.S. Regional Data > States > Arizona > MSAs > Phoenix-Mesa-Scottsdale, AZ"
30548,"Prescott, AZ",30545,MSAs,3008,U.S. Regional Data,"U.S. Regional Data > States > Arizona > MSAs > Prescott, AZ"
33435,"Sierra Vista-Douglas, AZ",30545,MSAs,3008,U.S. Regional Data,"U.S. Regional Data > States > Arizona > MSAs > Sierra Vista-Douglas, AZ"
30549,"Tucson, AZ",30545,MSAs,3008,U.S. Regional Data,"U.S. Regional Data > States > Arizona > MSAs > Tucson, AZ"
30550,"Yuma, AZ",30545,MSAs,3008,U.S. Regional Data,"U.S. Regional Data > States > Arizona > MSAs > Yuma, AZ"
32942,CPI for MSAs and Consolidated MSAs,27284,Arizona,3008,U.S. Regional Data,U.S. Regional Data > States > Arizona > CPI for MSAs and Consolidated MSAs
32943,"Phoenix-Mesa, AZ (MSA)",32942,CPI for MSAs and Consolidated MSAs,3008,U.S. Regional Data,"U.S. Regional Data > States > Arizona > CPI for MSAs and Consolidated MSAs > Phoenix-Mesa, AZ (MSA)"
149,Arkansas,27281,States,3008,U.S. Regional Data,U.S. Regional Data > States > Arkansas
27445,Counties,149,Arkansas,3008,U.S. Regional Data,U.S. Regional Data > States > Arkansas > Counties
798,"Arkansas County, AR",27445,Counties,3008,U.S. Regional Data,"U.S. Regional Data > States > Arkansas > Counties > Arkansas County, AR"
796,"Ashley County, AR",27445,Counties,3008,U.S. Regional Data,"U.S. Regional Data > States > Arkansas > Counties > Ashley County, AR"
794,"Baxter County, AR",27445,Counties,3008,U.S. Regional Data,"U.S. Regional Data > States > Arkansas > Counties > Baxter County, AR"
792,"Benton County, AR",27445,Counties,3008,U.S. Regional Data,"U.S. Regional Data > States > Arkansas > Counties > Benton County, AR"
790,"Boone County, AR",27445,Counties,3008,U.S. Regional Data,"U.S. Regional Data > States > Arkansas > Counties > Boone County, AR"
787,"Bradley County, AR",27445,Counties,3008,U.S. Regional Data,"U.S. Regional Data > States > Arkansas > Counties > Bradley County, AR"
786,"Calhoun County, AR",27445,Counties,3008,U.S. Regional Data,"U.S. Regional Data > States > Arkansas > Counties > Calhoun County, AR"
784,"Carroll County, AR",27445,Counties,3008,U.S. Regional Data,"U.S. Regional Data > States > Arkansas > Counties > Carroll County, AR"
782,"Chicot County, AR",27445,Counties,3008,U.S. Regional Data,"U.S. Regional Data > States > Arkansas > Counties > Chicot County, AR"
780,"Clark County, AR",27445,Counties,3008,U.S. Regional Data,"U.S. Regional Data > States > Arkansas > Counties > Clark County, AR"
778,"Clay County, AR",27445,Counties,3008,U.S. Regional Data,"U.S. Regional Data > States > Arkansas > Counties > Clay County, AR"
776,"Cleburne County, AR",27445,Counties,3008,U.S. Regional Data,"U.S. Regional Data > States > Arkansas > Counties > Cleburne County, AR"
774,"Cleveland County, AR",27445,Counties,3008,U.S. Regional Data,"U.S. Regional Data > States > Arkansas > Counties > Cleveland County, AR"
772,"Columbia County, AR",27445,Counties,3008,U.S. Regional Data,"U.S. Regional Data > States > Arkansas > Counties > Columbia County, AR"
770,"Conway County, AR",27445,Counties,3008,U.S. Regional Data,"U.S. Regional Data > States > Arkansas > Counties > Conway County, AR"
768,"Craighead County, AR",27445,Counties,3008,U.S. Regional Data,"U.S. Regional Data > States > Arkansas > Counties > Craighead County, AR"
766,"Crawford County, AR",27445,Counties,3008,U.S. Regional Data,"U.S. Regional Data > States > Arkansas > Counties > Crawford County, AR"
764,"Crittenden County, AR",27445,Counties,3008,U.S. Regional Data,"U.S. Regional Data > States > Arkansas > Counties > Crittenden County, AR"
762,"Cross County, AR",27445,Counties,3008,U.S. Regional Data,"U.S. Regional Data > States > Arkansas > Counties > Cross County, AR"
760,"Dallas County, AR",27445,Counties,3008,U.S. Regional Data,"U.S. Regional Data > States > Arkansas > Counties > Dallas County, AR"
758,"Desha County, AR",27445,Counties,3008,U.S. Regional Data,"U.S. Regional Data > States > Arkansas > Counties > Desha County, AR"
756,"Drew County, AR",27445,Counties,3008,U.S. Regional Data,"U.S. Regional Data > States > Arkansas > Counties > Drew County, AR"
754,"Faulkner County, AR",27445,Counties,3008,U.S. Regional Data,"U.S. Regional Data > States > Arkansas > Counties > Faulkner County, AR"
752,"Franklin County, AR",27445,Counties,3008,U.S. Regional Data,"U.S. Regional Data > States > Arkansas > Counties > Franklin County, AR"
750,"Fulton County, AR",27445,Counties,3008,U.S. Regional Data,"U.S. Regional Data > States > Arkansas > Counties > Fulton County, AR"
748,"Garland County, AR",27445,Counties,3008,U.S. Regional Data,"U.S. Regional Data > States > Arkansas > Counties > Garland County, AR"
746,"Grant County, AR",27445,Counties,3008,U.S. Regional Data,"U.S. Regional Data > States > Arkansas > Counties > Grant County, AR"
744,"Greene County, AR",27445,Counties,3008,U.S. Regional Data,"U.S. Regional Data > States > Arkansas > Counties > Greene County, AR"
742,"Hempstead County, AR",27445,Counties,3008,U.S. Regional Data,"U.S. Regional Data > States > Arkansas > Counties > Hempstead County, AR"
740,"Hot Spring County, AR",27445,Counties,3008,U.S. Regional Data,"U.S. Regional Data > States > Arkansas > Counties > Hot Spring County, AR"
738,"Howard County, AR",27445,Counties,3008,U.S. Regional Data,"U.S. Regional Data > States > Arkansas > Counties > Howard County, AR"
736,"Independence County, AR",27445,Counties,3008,U.S. Regional Data,"U.S. Regional Data > States > Arkansas > Counties > Independence County, AR"
734,"Izard County, AR",27445,Counties,3008,U.S. Regional Data,"U.S. Regional Data > States > Arkansas > Counties > Izard County, AR"
732,"Jackson County, AR",27445,Counties,3008,U.S. Regional Data,"U.S. Regional Data > States > Arkansas > Counties > Jackson County, AR"
730,"Jefferson County, AR",27445,Counties,3008,U.S. Regional Data,"U.S. Regional Data > States > Arkansas > Counties > Jefferson County, AR"
728,"Johnson County, AR",27445,Counties,3008,U.S. Regional Data,"U.S. Regional Data > States > Arkansas > Counties > Johnson County, AR"
726,"Lafayette County, AR",27445,Counties,3008,U.S. Regional Data,"U.S. Regional Data > States > Arkansas > Counties > Lafayette County, AR"
724,"Lawrence County, AR",27445,Counties,3008,U.S. Regional Data,"U.S. Regional Data > States > Arkansas > Counties > Lawrence County, AR"
722,"Lee County, AR",27445,Counties,3008,U.S. Regional Data,"U.S. Regional Data > States > Arkansas > Counties > Lee County, AR"
720,"Lincoln County, AR",27445,Counties,3008,U.S. Regional Data,"U.S. Regional Data > States > Arkansas > Counties > Lincoln County, AR"
718,"Little River County, AR",27445,Counties,3008,U.S. Regional Data,"U.S. Regional Data > States > Arkansas > Counties > Little River County, AR"
716,"Logan County, AR",27445,Counties,3008,U.S. Regional Data,"U.S. Regional Data > States > Arkansas > Counties > Logan County, AR"
714,"Lonoke County, AR",27445,Counties,3008,U.S. Regional Data,"U.S. Regional Data > States > Arkansas > Counties > Lonoke County, AR"
712,"Madison County, AR",27445,Counties,3008,U.S. Regional Data,"U.S. Regional Data > States > Arkansas > Counties > Madison County, AR"
710,"Marion County, AR",27445,Counties,3008,U.S. Regional Data,"U.S. Regional Data > States > Arkansas > Counties > Marion County, AR"
708,"Miller County, AR",27445,Counties,3008,U.S. Regional Data,"U.S. Regional Data > States > Arkansas > Counties > Miller County, AR"
706,"Mississippi County, AR",27445,Counties,3008,U.S. Regional Data,"U.S. Regional Data > States > Arkansas > Counties > Mississippi County, AR"
704,"Monroe County, AR",27445,Counties,3008,U.S. Regional Data,"U.S. Regional Data > States > Arkansas > Counties > Monroe County, AR"
702,"Montgomery County, AR",27445,Counties,3008,U.S. Regional Data,"U.S. Regional Data > States > Arkansas > Counties > Montgomery County, AR"
700,"Nevada County, AR",27445,Counties,3008,U.S. Regional Data,"U.S. Regional Data > States > Arkansas > Counties > Nevada County, AR"
698,"Newton County, AR",27445,Counties,3008,U.S. Regional Data,"U.S. Regional Data > States > Arkansas > Counties > Newton County, AR"
696,"Ouachita County, AR",27445,Counties,3008,U.S. Regional Data,"U.S. Regional Data > States > Arkansas > Counties > Ouachita County, AR"
693,"Perry County, AR",27445,Counties,3008,U.S. Regional Data,"U.S. Regional Data > States > Arkansas > Counties > Perry County, AR"
691,"Phillips County, AR",27445,Counties,3008,U.S. Regional Data,"U.S. Regional Data > States > Arkansas > Counties > Phillips County, AR"
689,"Pike County, AR",27445,Counties,3008,U.S. Regional Data,"U.S. Regional Data > States > Arkansas > Counties > Pike County, AR"
687,"Poinsett County, AR",27445,Counties,3008,U.S. Regional Data,"U.S. Regional Data > States > Arkansas > Counties > Poinsett County, AR"
685,"Polk County, AR",27445,Counties,3008,U.S. Regional Data,"U.S. Regional Data > States > Arkansas > Counties > Polk County, AR"
683,"Pope County, AR",27445,Counties,3008,U.S. Regional Data,"U.S. Regional Data > States > Arkansas > Counties > Pope County, AR"
799,"Prairie County, AR",27445,Counties,3008,U.S. Regional Data,"U.S. Regional Data > States > Arkansas > Counties > Prairie County, AR"
680,"Pulaski County, AR",27445,Counties,3008,U.S. Regional Data,"U.S. Regional Data > States > Arkansas > Counties > Pulaski County, AR"
678,"Randolph County, AR",27445,Counties,3008,U.S. Regional Data,"U.S. Regional Data > States > Arkansas > Counties > Randolph County, AR"
676,"Saline County, AR",27445,Counties,3008,U.S. Regional Data,"U.S. Regional Data > States > Arkansas > Counties > Saline County, AR"
674,"Scott County, AR",27445,Counties,3008,U.S. Regional Data,"U.S. Regional Data > States > Arkansas > Counties > Scott County, AR"
672,"Searcy County, AR",27445,Counties,3008,U.S. Regional Data,"U.S. Regional Data > States > Arkansas > Counties > Searcy County, AR"
670,"Sebastian County, AR",27445,Counties,3008,U.S. Regional Data,"U.S. Regional Data > States > Arkansas > Counties > Sebastian County, AR"
668,"Sevier County, AR",27445,Counties,3008,U.S. Regional Data,"U.S. Regional Data > States > Arkansas > Counties > Sevier County, AR"
666,"Sharp County, AR",27445,Counties,3008,U.S. Regional Data,"U.S. Regional Data > States > Arkansas > Counties > Sharp County, AR"
664,"St. Francis County, AR",27445,Counties,3008,U.S. Regional Data,"U.S. Regional Data > States > Arkansas > Counties > St. Francis County, AR"
662,"Stone County, AR",27445,Counties,3008,U.S. Regional Data,"U.S. Regional Data > States > Arkansas > Counties > Stone County, AR"
660,"Union County, AR",27445,Counties,3008,U.S. Regional Data,"U.S. Regional Data > States > Arkansas > Counties > Union County, AR"
658,"Van Buren County, AR",27445,Counties,3008,U.S. Regional Data,"U.S. Regional Data > States > Arkansas > Counties > Van Buren County, AR"
656,"Washington County, AR",27445,Counties,3008,U.S. Regional Data,"U.S. Regional Data > States > Arkansas > Counties > Washington County, AR"
654,"White County, AR",27445,Counties,3008,U.S. Regional Data,"U.S. Regional Data > States > Arkansas > Counties > White County, AR"
652,"Woodruff County, AR",27445,Counties,3008,U.S. Regional Data,"U.S. Regional Data > States > Arkansas > Counties > Woodruff County, AR"
650,"Yell County, AR",27445,Counties,3008,U.S. Regional Data,"U.S. Regional Data > States > Arkansas > Counties > Yell County, AR"
30551,MSAs,149,Arkansas,3008,U.S. Regional Data,U.S. Regional Data > States > Arkansas > MSAs
30552,"Fayetteville-Springdale-Rogers, AR-MO",30551,MSAs,3008,U.S. Regional Data,"U.S. Regional Data > States > Arkansas > MSAs > Fayetteville-Springdale-Rogers, AR-MO"
337,"Fort Smith, AR-OK",30551,MSAs,3008,U.S. Regional Data,"U.S. Regional Data > States > Arkansas > MSAs > Fort Smith, AR-OK"
3007,"Hot Springs, AR",30551,MSAs,3008,U.S. Regional Data,"U.S. Regional Data > States > Arkansas > MSAs > Hot Springs, AR"
335,"Jonesboro, AR",30551,MSAs,3008,U.S. Regional Data,"U.S. Regional Data > States > Arkansas > MSAs > Jonesboro, AR"
334,"Little Rock-North Little Rock-Conway, AR",30551,MSAs,3008,U.S. Regional Data,"U.S. Regional Data > States > Arkansas > MSAs > Little Rock-North Little Rock-Conway, AR"
30557,"Memphis, TN-MS-AR",30551,MSAs,3008,U.S. Regional Data,"U.S. Regional Data > States > Arkansas > MSAs > Memphis, TN-MS-AR"
329,"Pine Bluff, AR",30551,MSAs,3008,U.S. Regional Data,"U.S. Regional Data > States > Arkansas > MSAs > Pine Bluff, AR"
30559,"Texarkana, TX-Texarkana, AR",30551,MSAs,3008,U.S. Regional Data,"U.S. Regional Data > States > Arkansas > MSAs > Texarkana, TX-Texarkana, AR"
27286,California,27281,States,3008,U.S. Regional Data,U.S. Regional Data > States > California
27521,Counties,27286,California,3008,U.S. Regional Data,U.S. Regional Data > States > California > Counties
27522,"Alameda County, CA",27521,Counties,3008,U.S. Regional Data,"U.S. Regional Data > States > California > Counties > Alameda County, CA"
27523,"Alpine County, CA",27521,Counties,3008,U.S. Regional Data,"U.S. Regional Data > States > California > Counties > Alpine County, CA"
27524,"Amador County, CA",27521,Counties,3008,U.S. Regional Data,"U.S. Regional Data > States > California > Counties > Amador County, CA"
